['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2014&lg=DE&ed=F.%20Fuscagni,"['EGIR-anta=ma', 'šāna(-)kukkullan', 'lakkarwan', 'Ì.UDU', 'anda', 'tarnāi', 'n=at', 'anda', 'kinaizzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2015&lg=DE&ed=F.%20Fuscagni,"['nu', 'kuiš', 'DUMU-aš', 'alpanza']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2015&lg=DE&ed=F.%20Fuscagni,"['nu', 'kuiš', 'DUMU-aš', 'alpanza', 'našma=šši=kan', 'garāteš', 'adanteš']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2015&lg=DE&ed=F.%20Fuscagni,"['nu', 'kuiš', 'DUMU-aš', 'alpanza', 'našma=šši=kan', 'garāteš', 'adanteš', 'n=an', 'tuikkuš', 'išgaḫḫi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2015&lg=DE&ed=F.%20Fuscagni,"['nu', 'kuiš', 'DUMU-aš', 'alpanza', 'našma=šši=kan', 'garāteš', 'adanteš', 'n=an', 'tuikkuš', 'išgaḫḫi', 'ašašḫi=ma=a(n)=šan', 'gullanti', 'GIŠŠÚ.A']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2015&lg=DE&ed=F.%20Fuscagni,"['nu', 'kuiš', 'DUMU-aš', 'alpanza', 'našma=šši=kan', 'garāteš', 'adanteš', 'n=an', 'tuikkuš', 'išgaḫḫi', 'ašašḫi=ma=a(n)=šan', 'gullanti', 'GIŠŠÚ.A', '1', 'DUGNAMMANTU', 'waḫešnaš', 'witenit', 'šūš', '-iškizzi']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2016&lg=DE&ed=F.%20Fuscagni,['-an']
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2016&lg=DE&ed=F.%20Fuscagni,"['-an', '-m]imi(?)']"
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2017&lg=DE&ed=F.%20Fuscagni,[]
['https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=&lg=DE&ed=F.%20Fuscagni'],https://www.hethport.uni-wuerzburg.de/txhet_besrit/partitur.php?xst=CTH%20390&prgr=§%2017&lg=DE&ed=F.%20Fuscagni,[]
